index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
355748,218,4,26/02/2015,724,1,0,0,0,6035
195416,303,3,21/01/2015,559,1,0,0,0,4863
407350,662,4,19/03/2015,761,1,1,0,0,7416
684688,721,1,15/04/2013,684,1,0,0,0,5862
299168,282,2,19/08/2014,646,1,1,0,1,6677
85816,631,5,17/07/2015,706,1,1,0,0,7182
2511,569,2,31/12/2013,362,1,0,0,1,3366
615556,111,5,11/07/2014,598,1,0,0,0,5519
41099,1035,5,20/02/2015,551,1,1,0,1,5842
633627,689,4,26/03/2015,617,1,0,0,0,5521
20786,325,3,15/04/2015,656,1,1,0,0,6784
123354,642,5,26/09/2014,393,1,0,0,0,3571
257102,520,6,20/07/2013,363,1,0,0,0,3562
447383,825,4,11/07/2013,517,1,0,0,0,4616
654325,980,5,24/01/2014,592,1,1,0,0,6163
314244,163,6,14/09/2013,615,1,0,0,0,5975
649456,323,5,09/05/2014,687,1,1,0,0,6997
102019,283,6,18/01/2014,720,1,0,0,0,6468
377740,1003,2,06/08/2013,705,1,0,0,1,5466
113641,242,5,13/09/2013,476,1,1,0,0,5101
687728,60,7,22/12/2013,0,0,0,0,0,0
689763,580,5,04/10/2013,1844,1,0,0,1,12953
289576,78,3,25/09/2013,507,1,1,0,0,5110
99330,181,4,14/03/2013,676,1,0,0,0,5628
418348,345,1,02/06/2014,694,1,1,0,0,8277
50562,518,7,26/07/2015,0,0,0,0,0,0
241481,985,1,11/11/2013,651,1,0,0,0,5311
472046,1021,2,10/06/2014,1218,1,0,0,0,9487
143908,577,6,11/05/2013,522,1,0,0,0,5037
578062,1077,5,19/06/2015,518,1,1,0,0,5621
683432,939,7,10/08/2014,0,0,0,0,0,0
68295,884,4,11/04/2013,487,1,1,0,0,5153
35528,909,1,17/02/2014,1374,1,1,0,0,12984
122216,1051,6,11/10/2014,741,1,0,0,0,6271
629714,272,4,07/05/2015,731,1,1,0,0,7279
650412,824,6,25/10/2014,574,1,0,0,0,5224
1378,863,2,16/09/2014,1150,1,1,0,0,9789
433328,338,4,28/08/2014,452,1,0,0,1,4356
284462,905,2,24/09/2013,1602,1,1,0,0,12307
586219,10,6,28/06/2014,478,1,0,0,0,4923
109136,365,2,10/06/2014,578,1,0,0,1,5236
607129,445,4,07/02/2013,303,1,1,0,0,3441
638851,310,3,22/10/2014,706,1,1,0,1,7297
67801,185,5,09/05/2014,662,1,1,0,0,6771
682277,115,7,14/04/2013,0,0,0,0,0,0
688568,641,1,16/12/2013,1059,1,1,0,0,13016
697885,671,6,28/06/2014,499,1,0,0,0,4995
266361,912,2,27/08/2013,686,1,1,0,0,6383
271039,11,1,13/04/2015,1151,1,1,0,1,10706
634820,564,4,20/03/2014,451,1,1,0,0,4871
553931,262,3,01/04/2015,3596,1,1,0,0,22759
60943,272,1,25/08/2014,563,1,0,0,1,4727
390655,330,7,15/12/2013,0,0,0,0,0,0
656634,391,3,24/09/2014,537,1,0,0,0,4776
154847,208,1,27/10/2014,364,1,0,0,1,3530
655935,390,3,10/06/2015,963,1,0,0,0,8003
213716,489,4,18/06/2015,766,1,1,0,0,7435
199884,272,1,17/11/2014,635,1,0,0,0,5351
394297,482,3,25/09/2013,775,1,1,0,0,7012
217520,48,5,15/11/2013,465,1,0,0,0,4655
23685,732,5,14/02/2014,523,1,0,0,0,5085
133636,176,5,16/01/2015,717,1,1,0,0,7143
429645,417,3,07/08/2013,786,1,0,0,1,6648
44913,293,2,17/03/2015,971,1,1,0,0,8803
406848,896,7,10/02/2013,0,0,0,0,0,0
196937,709,1,06/10/2014,1727,1,1,0,0,14359
333955,645,6,26/04/2014,1280,1,0,0,0,9515
334136,457,2,16/07/2013,428,1,1,0,0,5214
333449,568,2,21/01/2014,416,1,1,0,0,4724
164915,994,1,06/07/2015,423,1,0,0,1,4417
603803,934,2,02/04/2013,719,1,0,0,1,6055
378415,319,2,05/11/2013,1001,1,1,0,0,9348
523156,573,3,04/06/2014,370,1,1,0,0,4532
532400,860,4,06/11/2014,786,1,1,0,0,7334
8083,998,1,19/08/2013,488,1,0,0,1,4567
279812,310,6,19/10/2013,608,1,0,0,0,5880
39905,217,3,11/03/2015,577,1,0,0,1,5131
259374,319,3,05/11/2014,821,1,1,0,0,8114
42481,66,5,01/11/2013,0,0,0,a,0,0
551979,532,2,24/09/2013,1220,1,1,0,0,10413
30012,332,3,19/06/2013,505,1,1,0,0,5165
540746,461,6,25/04/2015,504,1,0,0,0,4876
524497,79,2,25/03/2014,481,1,0,0,0,4373
484277,478,5,08/05/2015,766,1,1,0,0,7467
407404,838,3,03/06/2015,912,1,1,0,0,8940
266878,66,4,01/08/2013,576,1,1,0,1,6606
350746,566,7,03/03/2013,0,0,0,0,0,0
289142,733,2,24/06/2014,3482,1,0,0,0,14653
711790,509,6,03/01/2015,317,1,0,0,1,3149
590079,281,6,04/10/2014,680,1,0,0,0,6413
548687,1009,7,08/06/2014,0,0,0,0,0,0
229397,468,2,17/02/2015,488,1,1,0,0,5743
94876,755,1,30/09/2013,993,1,0,0,0,8897
387231,220,7,28/12/2014,0,0,0,0,0,0
581887,552,5,16/01/2015,731,1,1,0,0,6981
152098,450,1,15/09/2014,1024,1,1,0,0,10198
233276,727,7,05/04/2015,0,0,0,0,1,0
643456,217,5,09/01/2015,556,1,1,0,0,5743
175880,593,7,24/03/2013,0,0,0,0,0,0
410140,745,5,22/08/2014,723,1,1,0,1,7236
654810,431,3,05/06/2013,934,1,1,0,0,8883
608038,691,6,27/12/2014,546,1,0,0,0,5503
6555,1009,3,02/01/2013,444,1,0,0,1,4094
308046,212,2,14/05/2013,517,1,1,0,0,5874
543530,453,1,10/02/2014,786,1,0,0,0,6123
593021,609,7,24/03/2013,0,0,0,0,0,0
305691,722,6,09/03/2013,1393,1,0,0,0,9938
328173,1015,3,10/12/2014,436,1,0,0,0,4506
679786,146,4,05/12/2013,763,1,1,0,0,8844
91655,48,7,26/01/2014,0,0,0,0,0,0
13832,463,5,11/07/2014,886,1,0,0,1,7120
33398,502,5,12/12/2014,1504,1,0,0,0,11258
395190,1114,3,08/07/2015,3192,1,0,0,0,21385
564534,1059,3,02/10/2013,1078,1,0,0,1,8067
86372,777,1,25/02/2013,280,1,0,0,0,2705
429640,93,7,07/06/2015,0,0,0,0,0,0
564262,808,4,30/04/2015,862,1,1,0,0,9950
123211,232,7,01/03/2015,0,0,0,0,0,0
468832,595,3,13/02/2013,1647,1,0,0,0,11196
340580,229,2,18/06/2013,723,1,1,0,0,7313
629295,890,3,08/01/2014,465,1,1,0,0,5224
702507,174,7,26/07/2015,0,0,0,0,0,0
331593,772,1,30/09/2013,456,1,0,0,1,4020
360804,918,1,22/12/2014,990,1,0,0,1,10084
267663,88,2,03/03/2015,758,1,1,0,0,8022
607079,813,4,12/03/2015,642,1,0,0,0,5252
140178,52,3,06/02/2013,518,1,1,0,0,6252
563715,88,5,28/02/2014,662,1,0,0,0,6307
261391,661,4,04/04/2013,519,1,0,0,1,4735
88039,709,5,18/04/2014,0,0,1,b,1,0
179719,1106,1,29/07/2013,694,1,1,0,1,7851
61304,391,4,03/04/2014,822,1,1,0,0,8441
271974,755,4,12/12/2013,855,1,0,0,0,8250
78123,53,6,14/03/2015,348,1,0,0,0,3766
498692,922,6,22/03/2014,730,1,0,0,0,6274
412028,779,7,07/07/2013,0,0,0,0,0,0
568050,581,2,28/10/2014,508,1,0,0,1,4516
703001,277,4,13/03/2014,416,1,0,0,0,4013
316097,809,4,16/05/2013,876,1,1,0,0,8488
608395,1043,6,04/01/2014,1428,1,0,0,0,10489
43943,219,5,05/04/2013,371,1,0,0,1,3514
561709,156,5,11/10/2013,688,1,1,0,0,7092
313140,838,6,18/01/2014,699,1,0,0,0,5973
539130,708,7,16/11/2014,0,0,0,0,0,0
285358,788,7,27/01/2013,0,0,0,0,0,0
249276,1037,3,30/04/2014,1161,1,1,0,0,10968
590514,219,2,17/09/2013,424,1,0,0,0,3829
288214,388,2,30/09/2014,1342,1,1,0,0,12895
85715,346,1,22/07/2013,554,1,0,0,1,5169
78053,206,2,05/08/2014,878,1,1,0,1,8648
506158,284,7,01/12/2013,0,0,0,0,0,0
393538,922,2,02/07/2013,724,1,1,0,0,7126
155380,1027,5,30/08/2013,1885,1,1,0,1,16246
315905,192,5,06/09/2013,435,1,0,0,1,4226
656775,767,4,28/05/2015,619,1,0,0,0,5945
39676,959,4,12/06/2014,772,1,0,0,0,6118
270224,110,6,08/11/2014,374,1,0,0,0,3577
536748,1070,6,24/08/2013,736,1,0,0,0,6039
671944,230,2,29/07/2014,834,1,1,0,1,8588
438744,521,6,14/06/2014,426,1,0,0,0,4250
121621,770,1,08/07/2013,744,1,0,0,0,6244
319096,1055,5,15/08/2014,926,1,0,0,1,7427
448635,101,4,05/03/2015,791,1,1,0,0,8009
276849,709,4,18/09/2014,1515,1,1,0,0,11669
340841,276,7,23/06/2013,0,0,0,0,0,0
6334,166,3,14/01/2015,692,1,1,0,0,6840
393289,515,4,22/05/2014,681,1,1,0,0,6721
582350,988,6,14/03/2015,494,1,0,0,0,4795
536830,505,4,25/04/2013,583,1,1,0,0,5874
91794,796,4,07/11/2013,746,1,1,0,0,7509
150999,332,6,24/08/2013,220,1,0,0,0,1749
649933,430,3,22/07/2015,629,1,0,0,0,6186
348458,409,4,27/06/2013,502,1,0,0,0,4961
469225,461,4,07/08/2014,436,1,1,0,1,4888
697015,447,1,07/01/2013,764,1,1,0,0,8180
98963,1110,5,30/08/2013,707,1,1,0,0,7099
638693,458,3,07/08/2013,589,1,0,0,1,5164
657286,284,6,05/10/2013,494,1,0,0,0,4813
546547,970,5,10/01/2014,458,1,1,0,1,4436
267484,967,3,04/12/2013,980,1,1,0,0,9594
15554,159,5,31/05/2013,949,1,1,0,1,9721
581083,295,6,28/12/2013,518,1,0,0,0,5163
235589,954,1,01/12/2014,1295,1,1,0,0,13268
32614,589,6,06/09/2014,358,1,0,0,0,3336
376845,389,5,08/05/2015,1440,1,1,0,0,12666
169317,236,6,14/12/2013,573,1,0,0,0,5965
587995,892,4,23/07/2015,684,1,0,0,1,5993
578662,555,4,26/03/2015,357,1,0,0,0,3446
447453,972,3,03/07/2013,457,1,1,0,0,4670
397942,443,6,09/03/2013,383,1,0,0,0,3527
36866,965,3,03/09/2014,1190,1,1,0,1,10227
669550,292,3,17/12/2014,845,1,1,0,0,9547
148150,1002,5,26/09/2014,599,1,0,0,0,4799
654835,833,2,31/12/2013,353,1,0,0,1,3271
170037,582,4,07/02/2013,966,1,1,0,0,8308
142753,420,3,23/04/2014,381,1,0,0,1,3586
225064,999,3,18/09/2013,577,1,0,0,0,4928
5883,1001,5,20/03/2015,635,1,1,0,0,6027
596742,208,6,18/01/2014,506,1,0,0,0,4822
12811,716,5,25/04/2014,426,1,0,0,1,4384
139246,509,3,22/01/2014,544,1,1,0,0,5731
419268,195,3,27/03/2013,1531,1,1,0,1,12617
356909,527,2,08/07/2014,743,1,0,0,1,6279
98920,778,4,26/02/2015,727,1,0,0,0,6000
117200,786,1,01/09/2014,738,1,1,0,1,8349
514217,81,3,21/01/2015,467,1,0,0,0,4854
95949,1021,2,09/09/2014,1039,1,0,0,0,7778
679651,445,6,30/11/2013,2504,1,0,0,0,17754
109115,246,4,02/05/2013,1229,1,1,0,1,10434
706189,40,3,26/02/2014,603,1,0,0,0,4755
309430,970,7,19/05/2013,0,0,0,0,0,0
136379,588,5,01/02/2013,727,1,0,0,0,6390
616243,701,2,08/04/2014,555,1,0,0,0,5105
263759,989,2,26/05/2015,595,1,0,0,1,5369
43917,370,6,16/11/2013,646,1,0,0,0,6879
9580,422,3,21/01/2015,415,1,0,0,0,3706
606966,833,1,29/09/2014,544,1,1,0,0,6300
348465,78,3,03/06/2015,523,1,1,0,0,5884
144489,22,6,15/06/2013,369,1,0,0,0,3353
449493,818,3,25/12/2013,0,0,0,c,1,0
54635,809,7,28/12/2014,0,0,0,0,0,0
516199,466,4,19/12/2013,1014,1,1,0,0,10661
236927,644,7,09/03/2014,0,0,0,0,0,0
205626,211,6,23/03/2013,1221,1,0,0,0,9064
324116,359,6,09/11/2013,707,1,0,0,0,6841
63804,764,7,08/09/2013,0,0,0,0,0,0
658604,121,5,02/08/2013,584,1,1,0,1,6171
395466,422,1,18/05/2015,525,1,1,0,0,6017
95054,1075,2,21/07/2015,966,1,0,0,1,8211
446570,515,6,05/07/2014,897,1,0,0,0,7746
431511,122,4,12/03/2015,582,1,0,0,0,5315
354675,1016,7,24/02/2013,0,0,0,0,0,0
266485,323,4,28/02/2013,566,1,0,0,0,5245
243152,17,1,02/06/2014,1191,1,1,0,0,11410
370546,79,6,25/01/2014,409,1,0,0,0,3805
15402,620,3,27/02/2013,549,1,0,0,0,4955
324630,709,3,07/08/2013,1407,1,0,0,0,9878
140312,606,6,21/09/2013,393,1,0,0,0,3647
510466,757,5,01/08/2014,617,1,1,0,1,6657
467098,546,5,31/01/2014,1459,1,0,0,0,11677
22294,126,2,08/01/2013,621,1,1,0,0,6719
571106,136,6,12/10/2013,438,1,0,0,0,4200
67793,621,2,29/10/2013,730,1,0,0,1,6028
656162,1069,6,06/12/2014,647,1,0,0,0,6563
321368,427,7,23/06/2013,0,0,0,0,0,0
309303,265,7,05/07/2015,0,0,0,0,0,0
143785,568,2,29/01/2013,258,1,0,0,0,2355
198315,66,6,22/03/2014,566,1,0,0,0,5918
163219,219,1,01/07/2013,544,1,1,0,0,6382
121953,52,3,22/07/2015,331,1,0,0,0,4023
127212,90,2,01/10/2013,1094,1,0,0,0,8143
363225,86,4,19/06/2014,0,0,1,a,0,0
451042,971,1,11/08/2014,878,1,0,0,1,6779
201129,173,1,06/05/2013,1102,1,0,0,0,8108
678093,801,1,24/02/2014,339,1,0,0,0,3439
601992,465,1,27/07/2015,765,1,1,0,1,8645
135137,315,6,02/08/2014,302,1,0,0,0,2867
591354,930,7,25/01/2015,0,0,0,0,0,0
487591,119,1,13/10/2014,563,1,0,0,1,5002
681982,482,2,27/05/2014,780,1,0,0,0,6242
273774,529,5,10/01/2014,893,1,1,0,0,8543
645472,977,7,27/10/2013,0,0,0,0,0,0
460962,92,1,23/12/2013,1023,1,0,0,1,10580
468382,1052,5,31/10/2014,1011,1,0,0,0,8478
214400,674,1,31/03/2014,1472,1,1,0,0,13671
107355,807,6,28/06/2014,1028,1,0,0,0,9442
291759,872,1,16/03/2015,1014,1,1,0,0,10241
228465,976,1,02/03/2015,963,1,1,0,0,10057
410476,361,1,04/05/2015,714,1,1,0,0,8546
36067,891,2,03/06/2014,1348,1,1,0,0,11512
310293,161,5,04/04/2014,901,1,1,0,0,8706
521808,674,4,02/04/2015,1447,1,1,0,1,11675
621207,818,3,03/04/2013,482,1,0,0,1,4566
462371,474,5,06/03/2015,850,1,1,0,0,7934
607990,992,1,06/01/2014,932,1,1,0,1,9539
507213,609,4,25/04/2013,526,1,1,0,0,5438
6482,833,6,10/08/2013,435,1,0,0,0,4087
358128,630,5,17/04/2015,863,1,1,0,0,8278
626201,255,2,02/04/2013,613,1,0,0,1,5486
704874,120,2,05/11/2013,664,1,1,0,0,7134
324820,324,7,18/01/2015,0,0,0,0,0,0
617732,897,5,17/05/2013,360,1,1,0,0,4007
612024,1101,7,08/06/2014,0,0,0,0,0,0
28251,446,1,03/11/2014,961,1,1,0,0,10161
61280,822,3,18/02/2015,619,1,1,0,0,6504
675045,1065,1,28/10/2013,511,1,0,0,1,4530
331538,612,7,06/01/2013,0,0,0,a,0,0
545424,603,4,28/02/2013,900,1,0,0,0,7515
708273,935,2,08/01/2013,644,1,1,0,0,6735
322148,285,5,10/05/2013,491,1,0,0,0,4873
416887,107,5,04/04/2014,989,1,1,0,1,8968
578177,77,6,04/07/2015,598,1,0,0,0,6146
612712,666,7,27/01/2013,0,0,0,0,0,0
697467,1017,7,28/06/2015,0,0,0,0,0,0
23149,658,7,05/04/2015,0,0,0,0,0,0
330866,605,3,05/06/2013,465,1,1,0,0,5344
141789,155,4,05/03/2015,602,1,1,0,0,6748
164585,535,2,27/08/2013,965,1,1,0,1,8941
654034,63,1,23/12/2013,1320,1,0,0,1,15633
298943,574,4,12/02/2015,524,1,0,0,0,4989
562321,480,2,07/10/2014,723,1,1,0,0,7276
594315,998,5,03/07/2015,575,1,1,0,0,6257
630748,635,7,22/09/2013,0,0,0,0,0,0
390107,159,3,01/04/2015,863,1,1,0,1,9658
132335,537,7,01/03/2015,0,0,0,0,0,0
211926,247,1,02/12/2013,1048,1,1,0,0,11505
262505,141,4,19/03/2015,635,1,1,0,0,6496
271639,1035,3,08/01/2014,635,1,1,0,0,6507
164474,381,1,29/04/2013,1318,1,1,0,0,12991
411888,217,6,26/01/2013,557,1,0,0,0,5183
289592,1082,4,28/03/2013,1742,1,1,0,0,13992
327494,102,6,28/12/2013,1064,1,0,0,0,8942
211397,186,1,10/06/2013,380,1,0,0,0,3795
283131,314,1,11/03/2013,530,1,0,0,0,4729
444845,819,1,16/09/2013,510,1,0,0,0,4623
351479,860,2,09/09/2014,702,1,0,0,0,5561
269414,714,2,07/07/2015,287,1,0,0,0,3507
81758,786,1,24/03/2014,629,1,0,0,0,5169
208171,818,3,12/06/2013,532,1,0,0,0,4791
618857,241,2,17/12/2013,889,1,1,0,0,10122
309622,12,5,02/05/2014,1117,1,1,0,1,9748
138325,529,2,01/04/2014,833,1,1,0,0,8921
693303,825,1,14/10/2013,512,1,0,0,0,4579
140563,66,1,21/04/2014,0,0,0,b,1,0
497275,35,6,09/08/2014,606,1,0,0,0,6163
232381,613,7,06/10/2013,0,0,0,0,0,0
629952,638,3,12/06/2013,466,1,0,0,0,4352
354741,277,5,02/08/2013,670,1,1,0,1,6836
657076,509,6,02/02/2013,401,1,0,0,0,3981
262672,396,4,29/05/2014,0,0,0,a,0,0
90099,37,6,18/04/2015,861,1,0,0,0,7587
479682,805,3,03/07/2013,717,1,1,0,0,7898
564163,39,4,19/12/2013,837,1,1,0,0,9182
493534,347,6,26/07/2014,437,1,0,0,0,4389
108952,631,1,16/02/2015,773,1,1,0,0,8629
195498,640,3,29/07/2015,716,1,1,0,1,7692
457425,908,3,21/01/2015,298,1,0,0,0,3096
93389,625,5,19/06/2015,621,1,1,0,0,6478
509362,931,1,12/08/2013,752,1,1,0,0,7839
643685,73,5,26/06/2015,452,1,0,0,0,4434
20652,931,6,03/01/2015,174,1,0,0,0,1590
458348,260,5,12/06/2015,818,1,0,0,0,7339
191003,962,4,14/02/2013,768,1,0,0,0,5903
446696,778,3,25/09/2013,866,1,1,0,0,7506
693085,274,4,05/03/2015,991,1,1,0,0,8358
412727,1065,3,03/04/2013,520,1,0,0,1,4710
238520,150,3,17/07/2013,737,1,1,0,1,7640
131512,126,7,09/02/2014,0,0,0,0,0,0
89756,1043,6,19/07/2014,1032,1,0,0,0,7505
614334,218,6,18/07/2015,306,1,0,0,0,2717
708390,210,1,22/12/2014,512,1,0,0,1,5335
430457,1000,4,06/06/2013,784,1,1,0,0,8156
679667,386,4,25/07/2013,512,1,0,0,1,4741
240901,997,7,01/09/2013,0,0,0,0,0,0
556919,309,7,24/05/2015,0,0,0,0,0,0
231877,1040,2,07/04/2015,855,1,0,0,1,7006
533751,92,1,19/01/2015,448,1,0,0,0,4355
655844,897,4,01/05/2014,0,0,1,a,0,0
117056,141,1,06/01/2014,0,0,1,a,0,0
25413,772,7,26/10/2014,0,0,0,0,0,0
513964,179,6,16/03/2013,997,1,0,0,0,7888
65236,205,7,11/01/2015,0,0,0,0,0,0
453110,909,1,10/02/2014,974,1,0,0,0,7582
59545,824,1,12/08/2013,923,1,1,0,0,9877
256075,697,1,13/10/2014,915,1,0,0,1,7345
179641,354,3,24/07/2013,541,1,0,0,1,5000
685755,491,7,07/12/2014,0,0,0,0,0,0
394019,552,1,01/09/2014,1063,1,1,0,1,10595
109882,760,5,29/11/2013,1212,1,0,0,0,9421
182087,12,1,25/02/2013,757,1,0,0,0,5489
283889,614,7,08/12/2013,0,0,0,0,0,0
468969,161,6,12/07/2014,747,1,0,0,0,6845
482097,938,5,01/05/2015,0,0,1,a,0,0
460471,1111,3,18/02/2015,463,1,1,0,0,6010
389847,955,7,06/07/2014,0,0,0,0,0,0
552693,763,6,25/04/2015,555,1,0,0,0,5468
642213,352,5,27/12/2013,669,1,0,0,1,6508
408435,336,4,16/05/2013,2013,1,1,0,0,14260
387386,205,3,30/01/2013,721,1,0,0,0,6153
637489,40,4,30/10/2014,727,1,0,0,0,6230
351658,1011,3,25/02/2015,726,1,0,0,0,6032
709631,831,2,16/12/2014,2258,1,1,0,0,19790
490786,1029,7,26/07/2015,0,0,0,0,0,0
135520,556,6,11/10/2014,672,1,0,0,0,5892
156128,93,1,10/06/2013,644,1,0,0,0,5790
405952,572,6,23/08/2014,560,1,0,0,0,5397
48769,237,7,03/11/2013,0,0,0,0,0,0
530470,512,5,04/04/2014,1522,1,1,0,0,12018
270584,35,5,04/10/2013,805,1,0,0,0,7464
636898,113,1,30/12/2013,953,1,0,0,1,8866
364412,246,3,25/12/2013,0,0,0,c,1,0
199762,574,5,17/07/2015,705,1,1,0,0,7289
487967,875,1,28/10/2013,384,1,0,0,0,3669
92431,237,1,07/01/2013,761,1,1,0,0,8350
76491,545,6,21/09/2013,705,1,0,0,0,6409
23900,41,6,15/03/2014,437,1,0,0,0,4487
505628,707,1,11/02/2013,408,1,0,0,0,3932
250970,819,1,08/07/2013,504,1,0,0,1,4841
655742,450,5,26/12/2014,0,0,0,c,1,0
456671,833,2,24/09/2013,490,1,1,0,0,5251
599748,201,5,20/03/2015,465,1,1,0,0,5265
655087,1051,4,08/05/2014,1176,1,1,0,0,9767
623309,542,5,25/10/2013,528,1,1,0,0,5536
500269,553,4,01/01/2015,0,0,0,a,1,0
344957,453,5,27/09/2013,871,1,1,0,0,7700
621415,708,7,03/05/2015,0,0,0,0,0,0
96398,1025,5,31/01/2014,834,1,0,0,0,7416
42533,189,3,09/04/2014,781,1,0,0,0,6362
672006,459,3,19/06/2013,1061,1,1,0,0,8920
536452,973,6,27/09/2014,747,1,0,0,0,6034
144218,987,6,27/04/2013,513,1,0,0,0,4689
69693,94,3,15/01/2014,535,1,0,0,0,4801
599561,405,4,20/11/2014,441,1,0,0,0,4415
334236,990,2,26/03/2013,648,1,1,0,0,6199
466009,744,3,26/02/2014,712,1,0,0,0,6124
205728,558,5,10/07/2015,433,1,0,0,0,4325
85090,594,3,01/01/2014,0,0,0,a,1,0
297416,1093,2,02/06/2015,936,1,1,0,0,9347
549849,102,4,17/01/2013,898,1,0,0,0,6831
221474,1052,5,11/04/2014,751,1,0,0,0,6244
121609,517,7,03/08/2014,0,0,0,0,1,0
302330,763,7,08/12/2013,0,0,0,0,0,0
428083,502,2,04/03/2014,1775,1,1,0,0,14384
562552,631,1,11/08/2014,611,1,0,0,1,5434
487594,966,6,08/02/2014,425,1,0,0,0,3712
698851,678,6,27/06/2015,693,1,0,0,0,6671
141332,320,6,20/06/2015,1630,1,0,0,0,10856
480266,221,7,21/12/2014,0,0,0,0,0,0
802,593,1,11/05/2015,1263,1,0,0,0,9600
680824,181,7,08/12/2013,0,0,0,0,0,0
506830,197,7,10/05/2015,0,0,0,0,0,0
470646,381,4,25/06/2015,905,1,0,0,0,7577
490582,1047,2,24/02/2015,485,1,0,0,0,4673
354168,912,7,19/04/2015,0,0,0,0,0,0
50180,788,6,16/08/2014,1280,1,0,0,0,12079
603252,944,4,06/02/2014,1153,1,1,0,0,8724
619969,850,1,20/01/2014,903,1,1,0,0,9263
150274,425,2,29/01/2013,389,1,0,0,0,3454
226999,7,2,07/04/2015,1139,1,0,0,1,9236
533758,578,5,11/07/2014,925,1,0,0,0,7430
41332,654,1,22/12/2014,1182,1,0,0,1,12229
537827,616,1,22/06/2015,695,1,0,0,0,6164
653593,674,1,06/05/2013,1096,1,0,0,0,7888
103049,306,1,23/06/2014,541,1,0,0,0,4860
78312,134,1,18/08/2014,598,1,1,0,1,7048
545472,422,1,06/01/2014,557,1,1,0,1,6198
94879,231,6,23/02/2013,367,1,0,0,0,3532
459034,350,3,18/12/2013,738,1,1,0,0,8754
165255,1062,3,27/05/2015,446,1,0,0,0,4697
94843,1061,1,19/01/2015,488,1,0,0,0,4555
182007,740,3,16/01/2013,305,1,0,0,0,3228
300154,378,7,02/02/2014,0,0,0,0,0,0
510470,343,1,07/10/2013,846,1,1,0,0,9264
475728,207,6,26/04/2014,968,1,0,0,0,7786
183336,88,5,30/01/2015,692,1,1,0,0,7627
119888,433,4,28/11/2013,724,1,0,0,0,6690
124348,380,3,08/01/2014,1503,1,1,0,0,13729
501165,975,3,18/09/2013,651,1,0,0,0,5207
486894,285,5,11/04/2014,431,1,0,0,0,4302
229104,235,2,28/05/2013,580,1,1,0,0,6404
121766,761,3,06/08/2014,1003,1,1,0,1,8554
182036,774,1,14/01/2013,748,1,0,0,0,5746
48385,665,7,06/01/2013,0,0,0,0,1,0
80834,1023,5,10/05/2013,920,1,0,0,1,7263
248193,568,5,06/09/2013,308,1,0,0,0,2988
451061,434,4,27/03/2014,621,1,0,0,0,5468
36932,596,6,12/04/2014,649,1,0,0,0,5885
700554,729,5,23/08/2013,912,1,0,0,1,7424
606558,381,4,17/04/2014,1268,1,1,0,1,11477
71956,198,4,13/03/2014,266,1,0,0,0,2604
151863,790,5,06/09/2013,610,1,0,0,0,5301
84866,1036,2,24/12/2013,406,1,0,0,1,4013
113598,217,3,17/12/2014,705,1,1,0,0,8069
204768,204,3,19/06/2013,486,1,1,0,0,5344
559913,838,6,25/01/2014,628,1,0,0,0,5464
190279,1085,6,17/01/2015,569,1,0,0,0,5553
17157,1094,3,24/07/2013,320,1,0,0,0,3341
429882,622,3,17/07/2013,413,1,1,0,1,4824
373566,815,7,14/07/2013,0,0,0,0,0,0
466887,90,5,31/07/2015,1295,1,1,0,1,11890
566485,831,2,04/03/2014,2404,1,1,0,0,18211
513085,316,5,05/12/2014,1149,1,1,0,0,11243
219237,811,5,26/12/2014,0,0,0,c,1,0
18603,880,1,07/01/2013,909,1,1,0,0,9113
102768,260,7,29/09/2013,0,0,0,0,0,0
188304,597,7,15/03/2015,0,0,0,0,0,0
319000,596,1,22/07/2013,657,1,0,0,1,5545
428436,1096,5,25/07/2014,560,1,0,0,1,4537
170924,347,7,18/05/2014,0,0,0,0,0,0
595494,1052,6,29/03/2014,557,1,0,0,0,5550
36202,482,1,17/06/2013,934,1,1,0,0,9359
313324,397,7,01/02/2015,0,0,0,0,0,0
110436,492,5,18/01/2013,927,1,0,0,0,7143
77630,610,5,29/11/2013,575,1,0,0,0,5940
89853,277,3,03/07/2013,552,1,1,0,0,5908
706533,235,3,04/02/2015,504,1,1,0,0,5800
540737,222,1,15/06/2015,821,1,1,0,0,9493
654736,790,7,21/09/2014,0,0,0,0,0,0
325797,581,7,01/09/2013,0,0,0,0,0,0
265217,455,2,21/01/2014,396,1,1,0,0,4712
353120,739,5,07/02/2014,897,1,1,0,0,8332
60382,751,1,14/04/2014,712,1,1,0,1,8597
172818,582,5,20/09/2013,727,1,0,0,0,5944
218187,121,1,20/04/2015,520,1,0,0,0,4786
438350,996,3,02/10/2013,704,1,0,0,0,6420
242734,171,7,01/06/2014,0,0,0,0,0,0
218357,1103,7,17/08/2014,0,0,0,0,1,0
31471,732,1,15/12/2014,609,1,1,0,0,8243
661641,151,2,11/06/2013,558,1,0,0,0,5230
589424,966,7,05/10/2014,0,0,0,0,0,0
464938,589,4,12/12/2013,512,1,0,0,0,5121
262911,1062,3,09/07/2014,415,1,0,0,0,4084
633506,642,3,30/04/2014,629,1,1,0,0,6976
433498,1023,3,03/12/2014,763,1,1,0,0,8061
694209,954,7,13/07/2014,0,0,0,0,0,0
